,Actual,pred
567,21.3,20.720349731983735
568,20.3,20.732151740637995
569,20.5,20.347205789013803
570,20.0,19.891189506437915
571,19.7,19.768141642476543
572,19.6,19.820563976188257
573,20.9,19.520608004435104
574,21.2,20.238709629424594
575,20.6,20.576719904962424
576,20.8,20.550690957790902
577,20.8,20.711268754192783
578,20.0,20.63899471150865
579,19.8,19.89861674085033
580,19.7,19.58334550987482
581,19.4,19.67822474861583
582,18.4,19.153233261537874
583,17.4,18.297493144720512
584,16.4,17.598225326090944
585,16.0,17.31630446167671
586,18.0,17.155896791927553
587,18.5,17.74846204004221
588,19.0,17.96341041600702
589,18.8,18.19905091854253
590,17.9,18.25876474355794
591,17.7,17.91893190939356
592,18.0,17.684531810587664
593,17.0,17.772003363064133
594,17.0,17.209649060145736
595,18.7,17.229943667313044
596,18.4,18.061713279806806
597,18.8,18.134081137489982
598,15.7,18.282904081345333
599,15.0,16.639737484062
600,14.0,15.766282085899936
601,13.5,14.837066081394
602,14.8,14.271473091563797
603,14.1,14.550179726404457
604,14.5,14.27121025816613
605,15.0,14.312852455275376
606,14.5,14.745680663982162
607,16.0,14.681436472182693
608,15.5,15.291412506839322
609,16.0,15.348637549288629
610,15.4,15.25928344920579
611,12.8,15.271223952586663
612,12.4,13.952949608346266
613,11.6,12.968087799449835
614,11.9,12.486057148984244
615,13.7,11.92556254980637
616,15.5,13.014366209632497
617,13.2,14.55260707982791
618,12.0,13.55712391233996
619,11.8,12.767617373058904
620,11.5,12.332991617530395
621,11.2,12.135512216185688
622,12.0,11.494734108887254
623,11.8,11.729031291927857
624,16.5,11.715211645024302
625,11.5,14.532674962525405
626,11.0,12.64394528013749
627,10.6,11.703720470018077
628,12.0,11.270804227705284
629,10.6,11.917799751866195
630,10.6,11.118428946131795
631,11.2,10.926689576971205
632,11.8,11.103345893068399
633,12.6,11.524380018755044
634,11.5,11.810453354240204
635,11.2,11.52316180224044
636,12.0,11.274196162456622
637,11.2,11.754448239674415
638,9.7,11.495390659642215
639,10.1,10.376143590450384
640,11.4,10.350358378295864
641,11.6,10.965877323593443
642,8.7,11.31143104130287
643,7.9,9.781919550864917
644,7.0,8.919125353999426
645,6.8,8.017830994803726
646,4.5,5.8668719617783
647,5.6,5.343529419294691
648,4.4,5.711871123171581
649,4.8,4.948176065255456
650,5.0,4.81962356076715
651,6.5,4.968603106130337
652,7.7,5.902477542995222
653,8.0,6.682004992960484
654,7.4,6.893085919753276
655,8.0,7.097753937553043
656,6.0,7.631239582237515
657,5.0,7.018023277651641
658,3.5,6.126143218832235
659,3.3,4.820826311510775
660,4.0,4.258496273587569
661,5.0,4.268792966271019
662,4.2,4.795400961977687
663,3.0,4.582510130390215
664,3.2,3.768695141965245
665,2.9,3.5345947575442573
666,0.9,3.1804103523304166
667,1.2,1.7855522425110262
668,0.6,1.5401076246511902
669,1.0,1.2325429763652438
670,1.2,1.4142027873411778
671,1.5,1.5019047363645632
